filename,prompt_token_count,iterations,successful_runs,tokens_per_second_mean,tokens_per_second_std,tokens_per_second_min,tokens_per_second_max,tokens_per_second_median,tokens_per_second_95_ci_lower,tokens_per_second_95_ci_upper,tokens_per_second_cv,response_time_mean,response_time_std,response_time_min,response_time_max,response_time_median,response_time_95_ci_lower,response_time_95_ci_upper,response_time_cv,outliers_detected,outlier_threshold,model,llm_url,base_model,quantization,hardware
extra_long_programming_code_heavy_17947t.txt,17736,5,5,19.847140287209044,1.6499466770691675,16.97637484981389,21.166929692687155,20.47391607022805,17.795837818586882,21.898442755831205,8.313271600808477,403.5640678405762,98.46445259436152,262.7683882713318,525.318277835846,388.3477871417999,281.14776343180256,525.9803722493498,24.398716446990242,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
extra_long_repo_prompt_44396t.txt,36029,5,5,10.388626002509683,3.207122755829326,4.653098743464137,11.913898103359303,11.78281042093718,6.4013584637229,14.375893541296467,30.8714815130947,287.8770782470703,193.02729778931842,129.84834909439087,613.1397929191589,242.5567328929901,47.89515763734428,527.8589988567963,67.05198585614825,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
long_architecture_enterprise_1235t.txt,1214,5,5,41.16411487497682,0.6915633765223669,40.16276379790507,41.92943886810325,41.42691134538288,40.304326082293585,42.02390366766005,1.6800151749230496,95.9838936805725,10.095375896573596,83.28277444839478,111.46377444267273,95.73487067222595,83.4327792802603,108.53500808088471,10.517781170839227,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
long_non_programming_analysis_1330t.txt,1312,5,5,41.131851456304474,1.1806392961615866,39.81420827949515,42.28004359418487,41.490876536398304,39.66401717024708,42.59968574236187,2.870377224365436,93.0711597442627,23.463395898186917,71.09737229347229,129.19452214241028,89.56185817718506,63.90020373876007,122.24211574976533,25.210168179550703,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
long_non_programming_summarize_1707t.txt,1703,5,5,42.616359075637746,2.76019408644647,37.69240861840722,44.028564373532774,43.81917915773,39.18473730137444,46.04798084990105,6.476841631514163,21.237068319320677,7.9137256517504095,13.69877290725708,32.49991297721863,19.283793449401855,11.398298866316333,31.075837772325023,37.26373872683172,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
long_programming_debug_complex_1366t.txt,1366,5,5,40.71359301868609,1.0030576397083963,38.945267464796494,41.39276804459182,41.09306292511686,39.466537801023506,41.960648236348675,2.463692259359248,101.92957062721253,15.154151095213626,90.20899486541748,128.4623351097107,97.77806067466736,83.08911476066102,120.77002649376404,14.867276494901535,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
long_programming_full_project_2339t.txt,2336,5,5,29.784517105544623,2.9623639337779646,26.814659375336877,33.932434111832315,30.19097171457393,26.101546901252828,33.467487309836415,9.945986108421739,571.9647596359252,218.47591726603346,294.3791172504425,814.0696361064911,515.6839649677277,300.3437462717955,843.585773000055,38.19744373850947,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
medium_architecture_web_app_106t.txt,103,5,5,41.24966945111694,1.823525189963776,39.58165283952639,44.02456534780108,40.47625353442616,38.982564837523064,43.51677406471081,4.420702551628325,151.98130192756653,44.24606319828309,87.0195984840393,196.50518465042114,167.20915126800537,96.97221592081586,206.9903879343172,29.11283337957621,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
medium_non_programming_explanation_106t.txt,106,5,5,47.53866977173908,0.36637722904082126,46.92551909089398,47.7853276040165,47.746614990620834,47.08316989115301,47.99416965232515,0.7706930606178345,19.920507860183715,2.3195096047805324,18.276286602020264,23.804973363876343,18.70867156982422,17.03676874036508,22.80424698000235,11.643827662730788,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
medium_programming_algorithm_102t.txt,102,5,5,45.37241936894644,0.4970793843960655,44.64787365236726,45.81465969781115,45.55953809210407,44.75442353763626,45.99041520025662,1.095554064142046,59.81952095031738,7.993018580246285,52.42863345146179,70.41768717765808,57.09013104438782,49.88217026300504,69.75687163762973,13.361889987191342,0,2.0,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3_coder_30b,q8,linux_x86_64
