filename,prompt_token_count,iterations,successful_runs,tokens_per_second_mean,tokens_per_second_std,tokens_per_second_min,tokens_per_second_max,tokens_per_second_median,tokens_per_second_95_ci_lower,tokens_per_second_95_ci_upper,tokens_per_second_cv,response_time_mean,response_time_std,response_time_min,response_time_max,response_time_median,response_time_95_ci_lower,response_time_95_ci_upper,response_time_cv,outliers_detected,outlier_threshold,model,llm_url,base_model,quantization,backend,runtime,hardware_slug,hardware_make,hardware_model,hardware_cpu,hardware_mem_gb,hardware_gpu,environment_os,schema_version
extra_long_programming_code_heavy_17947t.txt,17736,5,5,53.356297645132855,3.238793502956469,48.74620367317726,56.606086620067245,53.182210519236016,49.329655329774255,57.382939960491456,6.070124138854884,174.25947122573854,68.5570368681795,97.46175909042358,262.3172309398651,185.4503390789032,89.02567493183454,259.49326751964253,39.34192866875488,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@4bit,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int4,mlx4bit,lmstudio,m3ultra,Apple,Mac Studio M3 Ultra,Apple M3 Ultra,96,Apple M3 Ultra GPU,macOS,3
extra_long_repo_prompt_44396t.txt,36029,5,5,27.92203807992551,9.3014066024774,15.630516487001662,34.85144625921058,34.15883056385726,16.358029018000828,39.48604714185019,33.3120618769037,137.31452469825746,57.31224470980459,58.00848937034607,197.89637398719788,145.54861330986023,66.06085893474794,208.56819046176696,41.73793328545956,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@4bit,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int4,mlx4bit,lmstudio,m3ultra,Apple,Mac Studio M3 Ultra,Apple M3 Ultra,96,Apple M3 Ultra GPU,macOS,3
long_architecture_enterprise_1235t.txt,1214,5,5,86.4031903926333,2.2352367603770364,82.5030001719553,88.04711455866158,86.94935594967956,83.62422380647604,89.18215697879057,2.586984057208623,60.14512176513672,19.5939199333507,46.895347118377686,94.2511179447174,54.86729598045349,35.78490643947359,84.50533709079986,32.57773757589825,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@4bit,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int4,mlx4bit,lmstudio,m3ultra,Apple,Mac Studio M3 Ultra,Apple M3 Ultra,96,Apple M3 Ultra GPU,macOS,3
long_non_programming_analysis_1330t.txt,1312,5,5,87.08606165969515,0.8528707854695067,85.84288729630465,87.73342837145775,87.64293927349514,86.02572681859775,88.14639650079255,0.9793424679166876,47.48338279724121,4.288631062281616,43.91537809371948,54.74770092964173,46.03759407997131,42.15152595160379,52.81523964287864,9.031856640447248,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@4bit,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int4,mlx4bit,lmstudio,m3ultra,Apple,Mac Studio M3 Ultra,Apple M3 Ultra,96,Apple M3 Ultra GPU,macOS,3
long_non_programming_summarize_1707t.txt,1703,5,5,87.58721080438386,3.2676097176452,81.74524673111911,89.15765768639434,89.06932234419304,83.52474262074183,91.64967898802588,3.7306927434223662,9.342621421813964,1.9977706301670104,7.733011960983276,12.710219144821169,8.442862033843994,6.858885503340613,11.826357340287316,21.38340557718032,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@4bit,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int4,mlx4bit,lmstudio,m3ultra,Apple,Mac Studio M3 Ultra,Apple M3 Ultra,96,Apple M3 Ultra GPU,macOS,3
long_programming_debug_complex_1366t.txt,1366,5,5,86.86279578802497,0.7131637199745685,86.21027670214522,87.6973948334127,86.55352494566328,85.9761522863609,87.74943928968904,0.8210232165620511,46.08959465026855,7.525218643553382,38.93967318534851,55.116053104400635,43.02294278144837,36.73383800977958,55.44535129075752,16.327369985905342,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@4bit,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int4,mlx4bit,lmstudio,m3ultra,Apple,Mac Studio M3 Ultra,Apple M3 Ultra,96,Apple M3 Ultra GPU,macOS,3
long_programming_full_project_2339t.txt,2336,5,5,71.94765228514103,3.168405821209583,68.91880610860144,77.08795251470151,71.3350777926959,68.00851972226998,75.88678484801208,4.403765405231905,218.79873685836793,56.55526923402865,137.3496072292328,290.1530239582062,220.78899312019348,148.4861837282096,289.11128998852627,25.848078488057187,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@4bit,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int4,mlx4bit,lmstudio,m3ultra,Apple,Mac Studio M3 Ultra,Apple M3 Ultra,96,Apple M3 Ultra GPU,macOS,3
medium_architecture_web_app_106t.txt,103,5,5,86.29374797257769,3.1482731193022904,82.6685038732388,90.37626008836416,87.40231049136575,82.37964546776635,90.20785047738904,3.648321220562519,88.47911386489868,35.860293790077456,43.3963520526886,132.20270705223083,75.0296700000763,43.895667503002606,133.06256022679474,40.52967104172582,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@4bit,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int4,mlx4bit,lmstudio,m3ultra,Apple,Mac Studio M3 Ultra,Apple M3 Ultra,96,Apple M3 Ultra GPU,macOS,3
medium_non_programming_explanation_106t.txt,106,5,5,94.9453848257157,1.0810633361456157,93.02135674468886,95.59965880875473,95.36861485591928,93.60134872988772,96.2894209215437,1.1386159928995438,9.780600786209106,0.4826933240644524,9.352690935134888,10.513306856155396,9.539783000946043,9.180490479008348,10.380711093409865,4.935211390542206,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@4bit,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int4,mlx4bit,lmstudio,m3ultra,Apple,Mac Studio M3 Ultra,Apple M3 Ultra,96,Apple M3 Ultra GPU,macOS,3
medium_programming_algorithm_102t.txt,102,5,5,92.08770622815608,0.3778566089400691,91.45756774509876,92.4818513161263,92.16469475470224,91.61793456494038,92.55747789137176,0.4103225331771142,32.83743581771851,3.669346472980524,27.5485098361969,37.91922402381897,32.915794372558594,28.275506888218057,37.39936474721896,11.174278324742422,0,2.0,qwen3-coder-30b-a3b-instruct-mlx@4bit,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int4,mlx4bit,lmstudio,m3ultra,Apple,Mac Studio M3 Ultra,Apple M3 Ultra,96,Apple M3 Ultra GPU,macOS,3
